Ensembl	Entrez	Symbol	CCs_1	CCs_2	CCs_3	CCs_4	CSCs_1	CSCs_2	CSCs_3	CSCs_4
ENSG00000003249	79007	DBNDD1	10.5306882936443	9.6424607538826	9.20374950368448	9.74637001106066	10.3160074843412	9.97617254523926	9.48137378421366	9.80510149635878
ENSG00000003393	57679	ALS2	7.62941411929344	7.26055576790566	7.38294496838019	7.82219246689063	7.10267026417495	6.62062422008472	6.80687924886962	6.97831542004937
ENSG00000003400	843	CASP10	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000003402	8837	CFLAR	7.84300483329375	7.84646158712704	7.68115101946874	8.85645368183035	7.85619790585143	7.86128305671067	7.43218822187296	8.03446934936702
ENSG00000003436	7035	TFPI	4.94913208390439	3.75995367701573	4.18555801704466	10.2765184372677	4.01747052830109	4.68677338293202	3.81504615806554	8.63569807707352
ENSG00000003509	55471	NDUFAF7	11.844083553389	11.2240440920289	11.698151866375	12.2638033124891	12.0791644353429	10.9780680237805	11.7274585141072	11.9108915570944
ENSG00000003756	10181	RBM5	14.0264944016044	15.7758507676723	13.0763628604376	13.9029086848445	13.6742793525739	15.1064111828693	12.9124756769425	13.7722283808497
ENSG00000003987	9108	MTMR7	3.38046350869626	6.75874395882069	5.20853989495524	3.78545431367083	7.85511190794525	6.27801412404838	4.64970627926853	4.11178920770775
ENSG00000003989	6542	SLC7A2	8.18056974349432	8.58440477679263	9.97402242768602	9.45874305957916	7.35017967901525	7.07723317159819	7.02695582813443	9.45476519991126
ENSG00000004059	381	ARF5	13.7815045987495	14.7136201917785	15.2129680140549	13.9640284558457	13.9640284558457	15.3831423709118	15.5405190005329	14.6141980463061
ENSG00000004139	23098	SARM1	5.29641063588631	6.84334930719119	6.69340821974116	5.3873685887152	5.39281465325229	7.38195423962747	6.73824770461273	5.16132456459181
ENSG00000004142	26073	POLDIP2	12.3096473241442	12.3553962708326	13.9093401178138	12.7026816911513	12.655183050377	13.1333692744961	13.9762767264191	13.1818571350727
ENSG00000004399	23129	PLXND1	10.8443931702675	14.1227502845131	13.8265896067051	9.38958096534028	10.9158152179074	11.4534193618945	13.5158971089257	10.2061463429188
ENSG00000004455	204	AK2	12.47992594299	11.8876478000135	12.89836642548	12.5262672351338	13.0155548138811	12.6661370955012	13.087694053113	12.7670709946221
ENSG00000004468	952	CD38	5.04610161526536	6.56569739549507	3.7919786580838	5.92202725911094	8.15722858473932	4.74020334092522	3.84313768429005	5.84960101615042
ENSG00000004478	2288	FKBP4	11.1133968597205	11.1805254271188	11.8028992550492	11.8311445108015	11.2572728081412	11.9752503558044	11.8342503257648	12.0952244811236
ENSG00000004487	23028	KDM1A	9.75745515026795	9.86434337767709	9.71388321856264	10.1227168190827	9.65660644932538	10.3883284864673	9.42876911593432	10.3635273804346
