Ensembl	Entrez	Symbol	CCs_Hep3B	CCs_Huh7	CCs_PLC-PRF-5	CSCs_Hep3B	CSCs_Huh7	CSCs_PLC-PRF-5
ENSG00000003056	4074	M6PR	7.90682359827484	8.48005910008661	8.6880331463932	7.76800105965922	8.50762536144247	8.57171047094267
ENSG00000003096	90293	KLHL13	4.09544815207581	5.01603491294163	5.16314384407835	4.27684013926966	5.49396879188818	5.28719591552744
ENSG00000003137	56603	CYP26B1	6.02500453385068	5.79314947891769	4.81592071535517	6.00088377861221	5.92403125561611	4.52584701522873
ENSG00000003147	3382	ICA1	5.58609134652474	3.65283827061762	2.15676291677261	5.25950724210359	3.82020930143728	2.02581755060349
ENSG00000003249	79007	DBNDD1	6.27302651146346	5.72053733954491	5.96745868110274	6.32550580632529	5.58535978776597	6.10026254614972
ENSG00000003393	57679	ALS2	7.19538241397689	7.24467145708436	6.59263314279522	7.04992579260971	7.40201168181885	6.53757209833122
ENSG00000003400	843	CASP10	5.87900934459176	6.13151817739325	4.99357139345583	5.57222505633967	5.99837796635418	5.06123784173262
ENSG00000003402	8837	CFLAR	6.17819295231633	6.27418889758684	6.72881256506426	6.02954682823248	6.11848637544125	6.66990156372416
ENSG00000003436	7035	TFPI	6.68927627321958	7.52435009936149	8.23326642258996	6.54145013154381	7.38056509906192	8.1368384313781
ENSG00000003509	55471	NDUFAF7	6.11858984227698	5.92033276725565	6.36404570262229	5.79746911853239	5.94865396729904	6.22938208031288
ENSG00000003756	10181	RBM5	7.23366360446204	7.8417094230164	7.74414725286627	6.84689144525521	7.76719593730376	7.82769791510124
ENSG00000003987	9108	MTMR7	4.19528883858173	3.83498392526317	3.66467340075397	3.79829665318643	3.97911775465833	3.72735205914098
ENSG00000003989	6542	SLC7A2	8.11812547868006	8.62626099966928	4.67217583172402	7.92340431865561	8.40585038849689	4.27132999792763
ENSG00000004059	381	ARF5	6.56224355082733	6.4749457041913	6.62298939560292	6.75754015277295	6.47856858905153	6.96719494209017
ENSG00000004139	23098	SARM1	4.66949674158317	4.51993671236972	5.90942260298626	5.10948330338193	4.13177819452091	6.27150865296676
ENSG00000004142	26073	POLDIP2	10.3968323138318	10.5367394534511	10.2182179376587	10.1744000746931	10.4237428038523	10.2472342311452
ENSG00000004399	23129	PLXND1	6.67652357866703	5.54526303451927	5.46684432155038	6.5949202447403	5.88252727037331	5.48411123936374
ENSG00000004455	204	AK2	6.67981637541032	7.27867782349045	7.58931178039089	6.73880872678112	7.39153175198495	7.54598446396589
ENSG00000004468	952	CD38	3.47237010783078	6.38438523630807	3.17766161790703	3.36324871986598	5.06621468766177	3.14801268288079
ENSG00000004478	2288	FKBP4	7.48953320941183	7.47095889968366	7.81040218728577	7.4756783075066	7.36817459680405	7.84591725572161
ENSG00000004487	23028	KDM1A	8.34258365924352	8.52577198579525	8.10328137516295	8.1659443278644	8.49603697143971	8.13394701607168
ENSG00000004534	10180	RBM6	6.38536205986069	6.51982991996464	6.83440063438507	6.25291037672422	6.48989920919485	6.83928378746023
ENSG00000004660	84254	CAMKK1	4.03935521266352	4.01150472278302	4.28648794213778	4.05071522450878	4.0469561730518	4.24565051398157
ENSG00000004700	5965	RECQL	6.02606393030905	6.68762500537767	7.14632320253508	5.98584618446472	6.66296606335691	7.31439509108766
ENSG00000004766	55610	VPS50	5.36513167166272	5.39244130880216	5.74222004557475	5.25660802195427	5.65921745614235	5.57706316177887
ENSG00000004776	126393	HSPB6	4.47465810876305	4.34550870712229	4.19893562783054	5.57783795177859	4.58891403817432	4.37620521889831
ENSG00000004777	115703	ARHGAP33	5.34509893550462	5.5325186823701	5.42431031369616	5.74657802059049	5.60769888183538	5.38933530376943
ENSG00000004779	4706	NDUFAB1	7.52519164910418	7.52240889988165	7.72216560577545	7.03516994413907	7.26310126546742	7.75539855919441
ENSG00000004799	5166	PDK4	4.46288136782016	4.25676407520648	9.43162356204222	4.36127096284398	4.55132880690419	9.28140701408573
ENSG00000004809	85413	SLC22A16	3.32541834660799	3.62677124531362	3.33418298082472	3.39398556400406	3.40707894557885	3.39398556400406
ENSG00000004838	51364	ZMYND10	4.67455269225024	4.4984502143581	4.69537585664021	4.74452538017781	4.36676229095402	4.64062124778343
ENSG00000004846	340273	ABCB5	3.56471558915688	3.38255329810145	3.22267399898866	3.46708544208311	3.25537313510085	3.15146549698833
ENSG00000004848	170302	ARX	6.15735307467033	5.94313404867882	6.01551945172226	6.39214989925291	6.09672499693235	5.99535619142009
ENSG00000004864	10165	SLC25A13	8.85638738586017	8.97657867428141	9.07185885100484	8.52512348454674	8.93566223869077	9.04197503505903
ENSG00000004866	7982	ST7	5.26592899008871	5.56268631419956	5.76094496597531	5.29712523375879	5.73591523041754	5.89717553925687
ENSG00000004897	996	CDC27	8.21778815491658	8.15706612939988	8.13974973261895	8.20151874444815	8.21415426699682	8.09080213342278
ENSG00000004939	6521	SLC4A1	3.63094466769445	3.36824190159497	3.69623834050776	3.98330567119855	3.43706352959818	3.58911224811919
ENSG00000004948	799	CALCR	3.16822149621289	3.37347709619103	2.8641931410663	2.72165828231936	3.25904985328896	3.16562714288321
ENSG00000004961	3052	HCCS	7.00515009740515	7.54660809863852	8.98835022688578	6.67633642696862	7.48275272713499	9.12576319540334
ENSG00000004975	1856	DVL2	7.19441544797998	7.18082908620978	6.52522012188498	7.18698426962605	7.02624192368496	6.63586196910029
ENSG00000005001	64063	PRSS22	5.81433685020399	5.50972382347734	5.52502114538531	5.8426395887931	5.40274698953956	5.11904799233469
ENSG00000005007	5976	UPF1	8.63930753994176	9.20510386942891	7.86872005386721	8.6756581280627	9.17936139379084	8.17821253445773
ENSG00000005020	8935	SKAP2	5.96982598330808	5.63622074388511	5.59720961197281	6.3124893040198	5.72716232859869	5.63010957362388
ENSG00000005022	292	SLC25A5	9.17959613217358	9.94200737329218	9.80977355743697	9.15261130343639	9.85414369827076	9.84148643016189
ENSG00000005059	55013	MCUB	5.64135356638343	5.0908074077669	7.39158379501934	5.53078995042597	5.38082433908266	7.61138575966974
ENSG00000005073	3207	HOXA11	4.62392751920717	4.63493087655929	4.33123148305582	4.46839192100227	5.04351792798556	4.37512091742533
ENSG00000005075	5439	POLR2J	6.69308255201576	6.69838640068483	6.82797020030797	5.77242020340819	6.45816005716369	6.81822808469555
ENSG00000005100	56919	DHX33	7.57405964862828	7.47185976198414	7.71641848300665	7.44233325675969	7.37800831610267	7.38915257999359
ENSG00000005102	4222	MEOX1	5.29748422594908	5.21513673812409	5.03880818691056	4.86627973319989	5.27925552085351	5.16178534390298
ENSG00000005108	221981	THSD7A	6.70050061581484	6.26052893888776	4.46155577430126	6.50403689054824	6.73371533879367	4.00845478525001
ENSG00000005156	3980	LIG3	6.19483852740981	7.02004626084703	6.14788543062417	6.14254075756482	6.79611499813075	6.2906785053029
ENSG00000005175	79657	RPAP3	6.4164949509091	7.51840732458534	6.97356453207466	5.86843881648598	7.55296826692919	6.89807593783234
ENSG00000005187	6296	ACSM3	3.9733514131388	6.77933743381086	3.78771434607535	3.79448741265219	6.28010930988942	4.03706970221037
ENSG00000005189	81691	REXO5	6.22796287652066	6.24968889906639	5.81604211376019	6.32909131575204	6.41979471170303	6.13725212139611
ENSG00000005194	57019	CIAPIN1	8.4776074614217	8.64559582366569	9.15680831690659	8.34299006898717	8.51421081141557	9.01914125478565
ENSG00000005206	56928	SPPL2B	7.68646279643248	7.67965046943683	6.60281194941939	7.41363230474889	7.7011246655382	7.07904736907
ENSG00000005238	80256	FAM214B	5.98741089263717	6.06314264973173	7.48810235947599	6.19687736719189	6.27411234782741	7.92615849277483
ENSG00000005243	51226	COPZ2	3.69832448574824	3.91405955573553	3.674687199178	3.62724146982169	3.57852326879384	3.62556568850688
ENSG00000005249	5577	PRKAR2B	3.34216081065641	3.54562088684043	3.37202608023248	3.07832189641305	3.50535104146346	3.37202608023248
ENSG00000005302	10943	MSL3	5.55537128132097	5.10575435914015	6.42434410769319	5.57598754965091	5.05434054172793	6.48462742424964
ENSG00000005339	1387	CREBBP	8.95406081625905	8.69572430849789	8.0178703821757	9.03406296757234	8.76645387646818	8.11544736127947
ENSG00000005379	9256	TSPOAP1	4.70218392467945	4.64016517350841	4.50387237165316	4.90550506687385	4.65152519195485	4.1914955108007
ENSG00000005381	4353	MPO	4.28536411338986	4.1714158593085	4.0732647839529	4.29961885085005	3.96966314133445	3.83375125860388
ENSG00000005421	5444	PON1	3.4232630155449	8.02253871530559	4.32881436206041	3.42469938708047	7.85579761015458	4.32973410842228
ENSG00000005436	6936	GCFC2	6.6029796363454	6.74427239412056	7.0694205695896	6.25191718661744	6.73731800971848	7.02357517091279
ENSG00000005448	84058	WDR54	4.70362339424768	4.82128975177266	5.97271491132197	5.14719914830583	4.75546218829414	6.27252791001027
ENSG00000005469	54677	CROT	6.1944575796074	6.09001447860905	6.31412513230024	5.58157144837831	6.39723186819447	6.22065567643566
ENSG00000005471	5244	ABCB4	5.59055552289171	5.78527342729263	4.42845962146666	5.32334998653937	6.05785582673285	4.38047407040912
ENSG00000005483	55904	KMT2E	8.22247065577357	8.29078719065947	8.37113118622138	7.78904875961552	8.25413125202216	8.29244115918887
ENSG00000005486	57414	RHBDD2	7.56602665707878	7.602038833892	7.62080735735104	7.3750425872146	7.64193264580813	7.62710467253523
ENSG00000005513	30812	SOX8	5.5847128113873	5.43516629635555	5.49956926855348	5.92297626164192	5.32297425166831	5.3652058599047
ENSG00000005700	25998	IBTK	8.14322146612857	8.14678684009324	9.21123393702686	7.83161354051037	8.25011408952684	9.23028589081543
ENSG00000005801	7748	ZNF195	5.42393371838501	4.86494434815291	4.99478539649338	5.42462594063193	4.78082581242767	4.8697537915889
ENSG00000005810	23077	MYCBP2	6.43624758188462	7.50779735414867	6.97005581038231	6.31699199756419	7.45541947762973	6.99024656876654
ENSG00000005812	26224	FBXL3	5.97583334885718	6.90101138530737	6.3693207218514	6.01718931828604	6.80349241279515	6.25175425685353
ENSG00000005844	3683	ITGAL	5.66411479880723	6.89223573544733	5.04369638513811	5.38658359819151	6.13579616171466	4.17530902843368
ENSG00000005882	5164	PDK2	5.17864277901227	4.60742962625081	5.41453856288787	4.96330685499934	3.71306087921248	5.51888150357947
ENSG00000005884	3675	ITGA3	4.56806835305952	4.49643371018914	5.26021825589291	4.81633646758896	4.6388976464747	5.30415232183833
ENSG00000005889	7543	ZFX	5.05308632438352	4.73428344208706	6.09741533815487	5.1211776892725	4.93234527988476	6.2035504022606
ENSG00000005893	3920	LAMP2	7.93015803150523	8.1047617451275	8.36350927662842	7.8993832827705	8.1473801013761	8.45800227071196
ENSG00000005961	3674	ITGA2B	4.4898020601714	4.3598222658225	4.90533644307662	4.66512908935491	4.28621518999322	4.52402463493584
ENSG00000005981	51666	ASB4	2.82763437033232	3.30541356569521	3.64980569747099	3.21054655109213	3.38676100348649	3.51591783560763
ENSG00000006007	51573	GDE1	8.09946549561806	7.68635900325187	8.2819753211868	8.25936038451733	7.78270918521787	8.30199701567558
ENSG00000006015	55049	REX1BD	8.22098834071384	8.8262328103109	8.32015128499611	8.48650015866908	8.63221840950178	8.40387195529521
ENSG00000006016	9244	CRLF1	6.58438651205239	4.59495099513452	4.26849374987395	7.22691965481829	4.63424443867717	4.81176089067926
ENSG00000006025	114881	OSBPL7	5.01224501634678	4.280897120033	3.90656972233396	5.07055542320091	4.3074141304388	4.38595737323542
ENSG00000006042	26022	TMEM98	8.4341446254555	7.69502894877494	7.80509956248308	8.52561601902166	8.00568919289137	7.84319806969726
ENSG00000006047	51087	YBX2	4.99928476692603	4.38630397374438	6.50048689587483	4.5593323009318	4.38801940159663	6.41190317266011
ENSG00000006059	3883	KRT33A	2.43748707288179	2.74288188249339	2.81382655092849	2.46473507697486	2.65755834582025	2.74058208577721
ENSG00000006062	9020	MAP3K14	4.98235902083667	4.59560846699334	5.45943656238602	5.21543299410875	4.74018089897478	5.72105303246339
ENSG00000006071	6833	ABCC8	4.39179387038749	4.40895988147213	4.19700470700931	4.43546474020966	4.39396883058929	4.04290330315605
ENSG00000006116	10368	CACNG3	3.57838170224254	3.87980029477963	3.63618607487157	4.21444068271367	3.59170682779517	3.54138208401996
ENSG00000006118	54972	TMEM132A	6.83331728283749	7.16696416444287	5.59209176896291	6.5727396738484	7.32765585898233	6.09304917049046
ENSG00000006125	163	AP2B1	9.13312172013804	9.71870356556072	9.10292170939928	9.16079002718274	9.87988299075831	9.17520639674947
ENSG00000006128	6863	TAC1	3.02070144315171	2.31463555449524	2.54007629195083	2.80923632731389	2.57365675520134	2.05952780062554
ENSG00000006194	10127	ZNF263	5.44915209821204	5.89153219967413	6.0079045640186	5.82778266486218	5.82855702107911	6.34500029401987
ENSG00000006210	6376	CX3CL1	8.02964516892325	8.54004144206587	6.41732728740801	7.83396059748601	8.67215250311506	6.84476688598591
ENSG00000006282	64847	SPATA20	6.51201585702957	6.21181225746201	4.73383840227154	6.2580777228785	6.27870940192269	4.84775579422348
ENSG00000006283	8913	CACNA1G	3.78985032465029	4.01677390868871	4.24047007995599	4.67871105723213	4.11292067291325	4.09923561801604
ENSG00000006327	51330	TNFRSF12A	8.74084556226302	8.04756379925461	9.12510483310535	8.90574050197416	8.3981202046972	9.24008170293538
ENSG00000006377	1750	DLX6	6.02606393030905	5.50793685320748	4.8979676291789	5.80371474132012	5.53026742389322	4.71654604102002
ENSG00000006432	4293	MAP3K9	5.81009166664863	5.4919170544457	6.12231004160589	5.66807566346042	5.80388026598269	6.15641051943512
ENSG00000006451	5898	RALA	6.99705469802764	6.23032083855306	6.35035314021794	6.80701697476451	6.29850504261859	6.28247503089949
ENSG00000006453	55971	BAIAP2L1	8.87498157441485	8.75932437035817	8.83274715637641	8.80458596842981	8.72574856135631	8.8335716823024
ENSG00000006459	80853	KDM7A	5.82368194095375	6.63966539523136	5.37390441689866	5.28664445432652	6.485584346098	5.47317447622563
ENSG00000006468	2115	ETV1	5.89851064936237	5.70350622183567	5.57238228941587	5.79453100834784	5.47667424693416	5.97478455865133
ENSG00000006530	55750	AGK	6.55835296587861	6.92870879871137	6.97111149981635	6.25788167129541	6.90058161445817	7.07944106818841
ENSG00000006534	221	ALDH3B1	5.87445980172022	6.14635367014593	5.69877032242052	5.6911639651516	6.42715099737109	5.54451863250787
ENSG00000006555	55001	TTC22	4.11023112134639	4.86323317701612	4.38082694248982	4.20780641868689	4.68532176826441	4.79953408079118
ENSG00000006576	57157	PHTF2	6.21566341974157	5.45415010212765	7.38700698079052	6.7207018725109	5.67137278196394	7.16072363006846
ENSG00000006606	10344	CCL26	4.07488008694253	3.58114382427863	3.81372818702078	4.02988525040086	3.77258465307045	3.88090539337182
ENSG00000006607	9855	FARP2	5.79942751883106	5.91635339535396	5.8660236658791	5.91747238118801	6.17979069694572	5.75022579067615
ENSG00000006611	10083	USH1C	4.27056108399294	6.13762266712526	5.14855071339275	4.38955948082664	6.55439620983819	5.29298174806405
ENSG00000006625	79017	GGCT	5.30378344347416	5.46577547796807	5.61253966159282	5.51586141057341	5.36589238397628	5.41142539564782
ENSG00000006634	10926	DBF4	7.46903910516714	7.69972609698377	7.7706533541778	7.61681558168707	8.11643509314793	7.78685643208747
ENSG00000006638	6915	TBXA2R	4.72910771103046	4.89361207704542	5.01056473389792	4.89301904577353	4.96419482152593	5.14322101290911
ENSG00000006652	3475	IFRD1	7.38505496134853	7.13498367596649	6.79736938811337	7.11045595205097	7.19053264289312	6.65204202903564
ENSG00000006659	56891	LGALS14	2.63284053940994	2.86030621149999	2.73385663272247	3.23164347324296	2.73385663272247	2.89881871842548
ENSG00000006695	1352	COX10	8.19460702650258	8.8447060149628	7.81134030824861	8.26761937774454	8.67935144060914	7.74255963754745
ENSG00000006704	9569	GTF2IRD1	7.22172721984469	6.67706540401815	6.1803374109562	6.99796266104311	6.86655939910349	6.41734243491172
ENSG00000006712	54623	PAF1	7.36221754653968	7.6493412383935	7.45656848815348	7.30135793251807	7.6180239337429	7.56467503196817
ENSG00000006715	27072	VPS41	7.2616138917046	6.31047358964551	6.52898941886872	7.06424294519936	6.25936240452177	6.52787454014412
ENSG00000006740	9912	ARHGAP44	4.33191635757358	4.40165941527654	4.27734999268485	4.39647299608549	4.02232833803465	4.39647299608549
ENSG00000006744	60528	ELAC2	8.21102645360014	8.77131163183588	8.13540179512934	8.14267839968421	8.71703274595038	7.82393500032674
ENSG00000006747	85477	SCIN	4.26267546634865	4.48340420415972	4.07284682105363	4.38422280120571	4.25909001613096	3.73342824743251
ENSG00000006756	414	ARSD	3.86503173128614	5.54819781394551	4.25875872901469	4.07307150570982	5.24984143994151	3.99575439551971
ENSG00000006757	8228	PNPLA4	6.69521703142495	7.17669264454838	5.62018910901586	6.65019230974259	7.13784578640795	5.83685072117179
ENSG00000006788	8735	MYH13	3.74132152653977	3.55789162366052	3.59334571490496	3.67377215642993	3.67170572031992	3.72740852819972
ENSG00000006831	79602	ADIPOR2	7.35678609277969	7.3112483910897	7.12255032718581	7.04980692703008	7.55545023148302	7.31862800084931
ENSG00000006837	51265	CDKL3	4.28476942777489	3.84641508243268	3.51784822635928	3.79812742967933	3.73990757839483	3.68007957166973
ENSG00000007001	151531	UPP2	2.43728545345892	2.32918714122354	2.51371066907223	2.37344860821156	2.30504043696871	2.523790653684
ENSG00000007038	10942	PRSS21	3.792308393566	3.74534838463648	3.66316007703357	3.97246289301544	3.67200527673028	3.80779276334513
ENSG00000007047	57787	MARK4	7.43684889490174	6.07159285387083	6.52593310898402	7.41087184191062	6.11249414910558	6.76264600336633
ENSG00000007062	8842	PROM1	8.32534021472072	6.07650900686566	5.82714868385676	8.61763015350498	8.22895241294534	6.82753646555762
ENSG00000007080	115098	CCDC124	8.45158733931381	8.58436602885499	8.66470311513171	8.45318450493568	8.35482409033591	8.88865755880004
ENSG00000007129	90273	CEACAM21	4.13433768289375	4.04829604534709	4.10521746898983	3.75380689541036	3.74739208735504	3.84916964402314
ENSG00000007168	5048	PAFAH1B1	8.54687823385853	8.017175287728	8.65427390364525	8.41998373376432	7.95529445338304	8.45063656587484
ENSG00000007171	4843	NOS2	3.50725406392413	4.06526089352232	3.4928115274902	4.3122655164018	4.03175472563441	3.78388569529899
ENSG00000007174	1770	DNAH9	3.84469031484882	4.05729872091223	3.86963219263319	4.149013555583	3.89915102204706	3.85712798110457
ENSG00000007202	9703	KIAA0100	8.94040516445599	9.01300052886632	8.76947001150088	8.9410555295904	9.10920276433775	8.76801042524282
ENSG00000007216	9058	SLC13A2	5.25756254311741	5.19892089045618	4.70784244875812	4.84764639101678	4.86066489702299	4.4421982730016
ENSG00000007237	8522	GAS7	3.75680571085163	3.57767224910721	4.08773022816051	4.24180650702605	3.58775884488885	3.59886699579875
ENSG00000007255	79090	TRAPPC6A	6.00906427673351	6.06867689597682	5.49196600498269	6.06159626480155	5.81800916080208	5.6196245464533
ENSG00000007264	4145	MATK	4.95824509208411	4.69529229098146	4.61264292307574	5.33905789078976	4.76984862176484	4.48200983156303
ENSG00000007306	1087	CEACAM7	2.71814153384636	2.70554180089789	3.11755151770475	2.9348824717457	2.35844311351355	2.53403713278412
ENSG00000007312	974	CD79B	4.52186910565156	4.79896369828091	4.80549952628164	5.1861837595501	4.70463624279611	4.67290713162315
ENSG00000007314	6329	SCN4A	4.82060263927277	4.84487915358812	4.75683945564521	5.06024262227895	4.89748224389027	4.89748224389027
ENSG00000007341	54879	ST7L	5.41044904823756	5.59198626402969	5.59381149952872	5.24818842575393	5.50480138677521	5.63359052988157
ENSG00000007350	8277	TKTL1	4.61618183961994	4.53071641012531	4.57121250278309	4.62055198744769	4.36198066529926	4.38122317521959
ENSG00000007372	5080	PAX6	3.53805547839754	4.42937749621176	2.96014894855875	3.57302516794074	4.84054302808253	2.90910317867759
ENSG00000007376	113000	RPUSD1	6.29952451009091	6.54693051812626	6.65831762294578	6.06741534355314	6.8054720819725	6.96365027379704
ENSG00000007384	64285	RHBDF1	5.79259636617825	5.5799389878838	6.46829099141901	5.82692509997479	5.54663174061059	6.52786739013222
ENSG00000007392	55692	LUC7L	6.93794137454529	7.14593344123023	6.70916428460176	6.94462465470346	7.18384054526333	6.64598391115938
ENSG00000007402	9254	CACNA2D2	4.25379424747274	4.19988058642547	4.3740476072895	4.65700038179075	4.24657191831458	4.42180282209107
ENSG00000007516	8938	BAIAP3	5.26769155790372	4.8329230048327	5.36039691449828	5.20349999073608	4.66389837935446	5.04571149855723
ENSG00000007520	115939	TSR3	6.70836962185355	7.01004753537749	6.98895724919676	6.59558471283167	6.81423653728157	7.20866000695444
ENSG00000007541	9091	PIGQ	5.95043483783103	6.18454611102683	5.83616863861338	6.49460568054992	6.04171093203844	5.96293618099586
ENSG00000007545	57585	CRAMP1	6.30628916996835	6.11608103589008	5.96932035028472	6.20450747200541	6.23861972717549	6.07267418477197
ENSG00000007866	7005	TEAD3	7.04378143009309	6.83920471791615	6.63155372621967	7.03987076227879	6.77606751804664	7.01680910980472
ENSG00000007908	6401	SELE	4.10213121809715	4.13996456522617	4.03061973535929	4.12021741153517	3.53232815529243	3.79402368828248
ENSG00000007923	55735	DNAJC11	7.33136270179283	7.57795233678439	7.36015540338107	7.29102911092434	7.43522486037984	7.27909292904534
ENSG00000007933	2328	FMO3	3.05117516933788	3.32635138064921	2.9010478562754	3.18494346715266	4.42260305054102	3.11047567164277
ENSG00000007944	29116	MYLIP	6.06733429567189	7.0619872556141	6.33646787793836	5.62152119765266	6.8169752215082	6.53370701953973
ENSG00000007952	27035	NOX1	3.87143842742627	4.94087737897117	5.75504352835032	3.99205372194967	6.84370259936029	4.86071296231169
ENSG00000007968	1870	E2F2	5.33580459424212	4.89255866781416	5.9463393565096	5.45984074917401	5.18010450313042	6.26137237974341
ENSG00000008018	5689	PSMB1	9.36305528818751	9.84974345664801	8.9166522621502	9.37357710724999	9.6713454607356	8.82731522224461
ENSG00000008056	6853	SYN1	4.81929116540297	5.06472488519838	5.06088958510717	4.91351262529782	4.77259339893017	4.7115652319914
ENSG00000008083	3720	JARID2	7.29961504505126	6.8899462953548	6.70664742556715	7.27137874973217	6.92764156456526	6.67769759207849
ENSG00000008086	6792	CDKL5	6.51761114737366	6.78574368380486	6.56389286216926	6.43277116912567	6.85947876603499	6.51307074790678
ENSG00000008118	57172	CAMK1G	3.53213846280473	3.78692082113282	3.84409368547527	3.87953707852594	4.07165711779565	3.49898994034865
ENSG00000008128	728642	CDK11A	4.62381102303723	4.7459893800879	4.54476236124782	4.19432552012346	4.30241855513774	4.81998056539148
ENSG00000008130	65220	NADK	7.25572216235437	6.89770710425695	6.9504355122902	7.3738914524701	6.89327847089697	6.88593123194926
ENSG00000008196	7021	TFAP2B	3.52516037401401	3.60570317833293	3.73726349267653	3.56781188121223	3.64914780692037	3.60570317833293
ENSG00000008197	83741	TFAP2D	4.01752471964952	3.61766638828714	3.75003363362516	3.53949185707985	3.83661312942093	3.63791385593213
ENSG00000008226	9940	DLEC1	4.19990544942302	4.16230765015719	4.24273925582779	4.31823002066616	4.28498743954796	3.89486077907414
ENSG00000008256	9265	CYTH3	4.70005802703489	3.75176638314192	4.81592071535517	4.75432585261865	3.69611842148597	4.63395649867835
ENSG00000008277	53616	ADAM22	5.90204293748079	5.67384105995152	5.4832586662057	5.79498715174348	5.82244042169978	5.43171203626891
ENSG00000008282	6856	SYPL1	8.18698671718899	8.33972154261833	9.17374260334026	7.91776548455088	8.31553802259459	9.29364342771935
ENSG00000008283	1534	CYB561	4.96112102399559	4.14035103805522	5.52871123315458	5.41696773183558	4.22001986806046	5.42754696606301
ENSG00000008294	9043	SPAG9	8.09935777699453	7.75369830268329	8.23567635373816	8.10520739662855	8.03135199546799	8.30859499385839
ENSG00000008300	1951	CELSR3	4.78944627978613	4.93643023403607	5.30726151041688	4.99370185373408	4.93705159444534	5.61354710973615
ENSG00000008311	10157	AASS	6.18704689933187	7.54270447621668	6.01708683404467	6.35607982741341	7.61585882140644	6.45131470880314
ENSG00000008323	55200	PLEKHG6	5.82172220378871	6.90167868934385	4.51802173085507	5.59330591619628	6.96449476190685	4.38233812852702
ENSG00000008324	51188	SS18L2	5.49979181364582	6.2795692739124	6.64709924467383	5.19113128479238	6.32498720846671	6.60716505094791
ENSG00000008382	84954	MPND	6.16093789827265	5.49957248042835	5.36873901497021	5.8108307512174	5.54528797135506	5.56068054058514
ENSG00000008394	4257	MGST1	6.71194682331138	7.81951127576905	5.36330159868319	6.03821403308127	8.09795343233882	5.12172763524053
ENSG00000008405	1407	CRY1	5.50336088566531	6.57748991125427	5.79492450423482	5.27162516805392	6.7408623910001	5.66029690810507
ENSG00000008438	8993	PGLYRP1	4.06088890531983	3.88536599951649	4.18629643534464	4.42911797626506	3.89644520953439	3.77815423453512
ENSG00000008441	4784	NFIX	7.01575887407576	5.82909351848885	5.81150561390165	6.97343872234011	5.96302870800602	5.85652016446825
ENSG00000008513	6482	ST3GAL1	4.23919042331621	6.58061642938759	5.31938591254498	4.68735074799248	6.35022549852265	5.19731947923411
ENSG00000008516	64386	MMP25	4.42072049021885	4.4601481687058	4.5218303551139	4.49145205895981	4.48170924307707	4.3931480499229
ENSG00000008517	9235	IL32	5.66655078423485	5.19938574768189	7.07780834624822	5.02740826745989	5.55988799554889	7.22317933898343
ENSG00000008710	5310	PKD1	6.85088029063399	6.73492327312459	6.91104369828517	6.80513067361888	6.6501456823405	7.03594874749025
ENSG00000008735	23542	MAPK8IP2	5.57604744171157	5.32792948607068	5.51770976016766	5.51832763054717	5.00772168486756	6.0836106919425
ENSG00000008838	9862	MED24	8.33853889675136	7.90758174566925	7.58919940317062	8.24757814222834	7.96611443764493	7.62679932376859
ENSG00000008853	23221	RHOBTB2	5.67203327161728	5.64427564582854	4.81128779099241	5.64427564582854	5.77929421068748	4.51100489166769
ENSG00000008869	54497	HEATR5B	7.19946360915329	6.85880274242338	7.60020697696375	6.90337267935591	6.85667774262668	7.58634570747547
ENSG00000008952	7095	SEC62	7.62016173376604	7.49839574847513	7.32287778160289	7.43309304236936	7.48007955201509	7.21705679980955
ENSG00000008988	6224	RPS20	6.18499548948041	6.60459311211119	6.53138261148162	5.99252672576791	6.51282856186863	6.42090657084423
ENSG00000009307	7812	CSDE1	10.6345641865988	10.7345130817784	10.6661660948123	10.6934467194673	10.8120091689256	10.7241421586248
ENSG00000009335	9690	UBE3C	7.33441405737351	7.92707711778677	8.27957399024525	7.01531724781936	7.95883134220992	8.41176873212946
ENSG00000009413	5980	REV3L	6.39526479084082	7.13957177686149	6.8354073619788	6.38171718643518	6.98986402719982	6.82386576053755
ENSG00000009694	10178	TENM1	4.44521180955839	6.08779882588097	4.6489264204035	4.20859683606135	5.8823132449049	4.59755364882516
ENSG00000009709	5081	PAX7	4.69909726487166	4.99246967174003	4.64386044841904	5.14508251209937	4.85575444165327	4.7644730862383
ENSG00000009724	10747	MASP2	4.76892745715172	4.54128966179717	4.24934156909063	4.90315856773734	4.43860847618813	4.47477908174049
ENSG00000009765	389434	IYD	3.97898852809542	3.96236362597286	3.99587040221399	4.03767523020198	4.04308256079645	3.68578084222502
ENSG00000009780	199870	FAM76A	5.80605784178361	5.69246294657315	5.8230157974014	5.35891707180705	5.80735682320516	5.57836717116961
ENSG00000009790	80342	TRAF3IP3	4.12934838471397	4.03180558877258	3.84969294776707	3.73286574476647	3.89118728030589	3.892357775323
ENSG00000009830	29954	POMT2	6.10746162122831	6.06956982608569	6.7278319127356	6.23662964077066	6.24921895549744	6.86318942291738
ENSG00000009844	51534	VTA1	9.18219063734671	9.29201893899702	9.48439963998046	9.07388616222008	9.24251362441368	9.34715565444974
ENSG00000009950	51085	MLXIPL	7.43032768637008	6.07098416730672	5.15927542507507	6.45304325240717	5.81824830776029	5.24819344770445
